"lon","lat","presAbs"
-109.639152,40.872606,0
-111.480035,41.81854,0
-113.204047,37.433005,0
-109.97339,37.987499,0
-110.544019,40.018902,0
-112.523577,37.171356,0
-110.589604,39.971852,1
-111.746542,38.6238,0
-111.746542,38.6238,1
-109.806447,37.495651,0
-110.707173,38.808684,0
-111.917408,38.752394,0
-110.433166,38.125042,0
-112.159589,40.436028,0
-113.761896,38.820452,0
-110.103853,38.24211,0
-109.295045,40.730318,0
-109.295045,40.730318,1
-109.163501,38.567805,0
-111.790938,38.596731,0
-113.768115,37.514333,0
-111.929136,39.385864,0
-109.216927,40.86373,0
-111.060454,39.30543,0
-111.350965,40.521461,0
-110.25967,37.581679,0
-111.658155,41.690191,0
-109.399074,40.826725,0
-109.399074,40.826725,1
-111.604373,41.957053,0
-111.604373,41.957053,1
-110.22992,40.694136,0
-110.463695,40.9649,0
-112.766924,38.158658,0
-111.561236,40.317873,0
-109.490056,39.511901,0
-111.944174,38.641441,0
-113.82751,37.333261,0
-110.140721,37.681395,0
-111.410689,41.822014,0
-111.410689,41.822014,1
-112.725998,38.527028,0
-111.059041,40.695356,0
-113.934776,37.285135,0
-109.114964,40.369421,0
-112.547616,38.480019,0
-112.588569,37.44289,0
-113.090068,37.482139,0
-110.466025,40.874236,0
-111.529799,39.883619,0
-112.916066,37.212339,0
-111.651933,41.277575,0
-111.420542,38.517063,0
-111.359368,40.152885,0
-112.549935,38.393697,0
-111.469344,40.611642,0
-111.469344,40.611642,1
-111.940858,40.290135,0
-112.579068,37.083854,0
-109.163862,38.520487,0
-109.163862,38.520487,1
-109.057508,40.32542,0
-109.132235,37.758448,0
-114.02209,41.291191,0
-111.06035,39.978833,0
-111.294932,40.560869,0
-113.584312,38.46098,0
-113.039846,37.614713,0
-113.039846,37.614713,1
-112.294265,40.380258,0
-111.406534,38.982754,0
-111.345408,39.162305,0
-113.710024,41.878459,0
-113.578018,37.574659,0
-112.306133,37.489185,0
-111.453343,37.861295,0
-113.728543,38.092821,0
-111.766157,39.926563,0
-109.942074,40.600486,0
-109.942074,40.600486,1
-109.97412,37.717138,0
-110.091309,40.500602,0
-110.591531,40.611589,0
-112.293435,37.218323,0
-111.003992,39.52452,0
-109.915873,39.547006,0
-109.190038,37.616452,0
-111.395594,37.544827,0
-113.713275,37.557038,0
-111.343409,38.172285,0
-109.23858,38.115479,0
-110.036456,37.678468,0
-109.505914,38.434581,0
-111.625826,37.678775,0
-111.335399,37.361469,0
-109.746533,40.650313,0
-112.187076,37.76249,0
-112.23654,37.136293,0
-109.859891,37.948065,0
-111.660211,41.868673,0
-110.635518,39.272557,0
-111.296337,40.296049,0
-111.296337,40.296049,1
-111.90685,37.765858,0
-111.90685,37.765858,1
-111.857173,38.031803,0
-111.857173,38.031803,1
-109.479813,37.798641,0
-109.380265,39.334014,0
-110.827281,40.516086,0
-110.827281,40.516086,1
-112.429136,38.29935,0
-111.645421,38.14677,0
-111.178324,40.332663,0
-109.655936,39.501597,0
-112.857474,37.033771,0
-111.794622,37.012156,0
-112.317933,38.077265,0
-112.58506,37.493045,0
-110.764063,40.065547,0
-109.584956,37.626644,0
-109.519867,40.822375,0
-113.162325,39.824759,0
-111.060344,39.801523,0
-111.060344,39.801523,1
-111.416828,41.331586,0
-111.416828,41.331586,1
-111.211851,40.762252,0
-112.150413,39.023208,0
-112.150413,39.023208,1
-111.538693,41.369913,0
-111.538693,41.369913,1
-112.288482,39.285651,0
-112.37873,38.61743,0
-113.852083,38.052231,0
-112.16187,39.156612,0
-111.59737,41.372925,0
-112.286987,39.92152,0
-109.729714,39.069007,0
-111.856749,37.678319,0
-110.885028,38.848881,0
-109.367044,39.605498,0
-111.484036,41.911552,0
-109.432549,39.607335,0
-111.678003,37.410318,0
-111.701761,39.8875,0
-111.701761,39.8875,1
-110.088365,37.899178,0
-109.999431,40.737856,0
-111.211938,38.878089,0
-111.733947,37.356658,0
-111.119637,38.402528,0
-111.177585,41.017469,0
-111.177585,41.017469,1
-113.091506,37.438845,0
-110.70172,40.566534,0
-110.70172,40.566534,1
-111.976543,38.618101,0
-110.532138,39.340418,0
-110.031122,37.189264,0
-111.734568,37.808241,0
-114.032704,38.184025,0
-111.822943,37.696382,0
-109.812741,37.893673,0
-109.130865,37.712272,0
-111.63423,38.982415,0
-112.778588,38.480637,0
-111.343658,40.82939,0
-112.132141,37.354679,0
-113.460229,38.236359,0
-109.053775,39.06874,0
-112.299116,40.468062,0
-110.355527,39.657864,0
-112.581752,39.965102,0
-111.513125,37.54278,0
-111.690939,38.983559,0
-110.88031,37.965016,0
-111.227535,38.127034,0
-113.714025,37.421801,0
-110.291744,40.560693,0
-113.851228,37.62091,0
-110.18533,40.556471,0
-112.248325,37.586932,0
-110.24544,39.660101,0
-113.606618,37.297965,0
-113.707424,37.244644,0
-111.358475,41.327344,0
-111.358475,41.327344,1
-110.586289,40.016396,0
-110.879741,40.567276,0
-110.879741,40.567276,1
-111.518794,38.985908,0
-111.288777,40.422566,0
-112.434975,38.619557,0
-111.525003,40.475288,0
-112.02884,39.951428,0
-110.822336,40.066418,0
-111.660382,41.194905,0
-109.546834,39.472369,0
-111.588846,40.696818,0
-111.588846,40.696818,1
-111.408903,39.931819,0
-111.470914,39.977047,0
-110.771523,38.988279,0
-111.694436,39.476931,0
-109.091326,39.50618,0
-112.222518,38.88564,0
-112.637352,40.104096,0
-111.755615,39.613292,0
-109.345873,38.211828,0
-112.095464,38.841597,0
-111.631118,37.767364,0
-110.561235,38.823447,0
-111.653241,40.786844,0
-109.816094,40.874962,0
-109.816094,40.874962,1
-111.703096,39.526203,0
-109.753329,37.944714,0
-109.875805,37.494902,0
-113.201881,37.340686,0
-111.054454,37.90644,0
-111.815395,40.564046,0
-109.233081,40.232055,0
-109.866004,37.99195,0
-110.060899,39.794327,0
-110.480494,39.074025,0
-110.175736,40.692618,0
-111.121231,39.839315,0
-111.953456,37.285028,0
-109.587796,40.418512,0
-109.186423,38.53585,0
-113.757659,38.685296,0
-113.591054,41.888822,0
-113.214596,37.74718,0
-109.583764,37.577008,0
-113.537334,39.052313,0
-110.823817,40.696637,0
-111.665263,40.794324,0
-111.665263,40.794324,1
-112.079334,37.853748,0
-111.620887,37.812461,0
-109.327849,39.236889,0
-111.045605,37.770149,0
-111.296153,39.662956,0
-111.296153,39.662956,1
-109.239508,39.927825,0
-112.217292,38.854141,0
-109.467289,39.489635,0
-111.059578,40.158109,0
-113.739729,38.185695,0
-112.582682,37.261294,0
-112.033505,38.218124,0
-110.716677,40.65374,0
-110.716677,40.65374,1
-110.311382,38.127994,0
-109.237316,38.024043,0
-109.695538,40.69155,0
-109.089347,39.375307,0
-113.095873,37.526233,0
-113.095873,37.526233,1
-111.399764,39.031133,0
-111.796215,37.225877,0
-110.594537,38.989689,0
-109.809933,37.758029,0
-111.86842,39.477427,0
-112.615926,38.487169,0
-109.147802,39.375618,0
-111.603516,41.911879,0
-111.603516,41.911879,1
-110.417976,40.108126,0
-112.955721,38.83489,0
-110.822666,40.562147,0
-109.755192,37.854632,0
-111.569805,39.254273,0
-113.141475,37.391266,0
-109.552675,39.28882,0
-112.198227,37.338987,0
-112.756057,40.011231,0
-111.647387,40.924809,0
-113.658578,37.472074,0
-111.469751,39.4791,0
-113.574636,38.373364,0
-109.639268,40.511888,0
-113.150626,37.524141,0
-111.694917,38.710938,0
-112.090232,37.251295,0
-110.764613,40.517408,0
-109.81341,37.632399,0
-112.634259,38.68894,0
-110.594736,39.304841,0
-111.529483,40.106334,0
-110.829964,40.886382,0
-110.829964,40.886382,1
-112.297264,40.421861,0
-112.275814,37.004427,0
-110.30715,39.921311,0
-112.653986,38.118173,0
-112.975847,37.712216,0
-112.063379,40.472586,0
-110.082924,38.256791,0
-112.297674,37.994675,0
-113.825834,37.512326,0
-113.820521,40.123061,0
-109.825378,39.472509,0
-109.694462,37.894539,0
-109.890728,39.661014,0
-111.459807,37.725746,0
-111.297155,37.81791,0
-113.407015,41.661187,0
-113.442328,37.696144,0
-111.743074,37.679587,0
-111.340902,38.132919,0
-111.340902,38.132919,1
-111.174138,40.968518,0
-111.174138,40.968518,1
-111.741735,37.950914,0
-111.741735,37.950914,1
-109.605513,40.935883,0
-110.76291,39.973873,0
-109.879335,40.557753,0
-111.409385,40.563864,0
-109.411628,37.804111,0
-110.235436,39.622348,1
-110.235436,39.622348,0
-112.158725,39.06923,0
-111.749529,38.356932,0
-110.647067,40.247379,0
-112.924822,37.931252,0
-109.524745,40.730602,0
-109.524745,40.730602,1
-109.576069,38.344078,0
-109.606642,39.428716,0
-112.149558,38.892984,0
-111.53104,40.427172,0
-113.459297,38.327326,0
-112.638432,37.257567,0
-109.338208,38.389972,0
-114.029811,41.109435,0
-111.231676,39.209626,0
-111.508893,37.317786,0
-112.597976,38.210165,0
-112.091445,38.394952,0
-110.531113,40.607577,0
-110.531113,40.607577,1
-111.898949,37.312345,0
-111.05662,39.342488,0
-112.203774,38.661282,0
-111.883765,37.292733,0
-109.166724,37.596446,0
-113.372968,37.476119,0
-111.606101,39.87005,0
-111.531337,40.15539,0
-110.301532,39.393591,0
-111.000681,40.876673,0
-110.597314,38.935631,0
-111.296079,39.70833,0
-109.089896,37.481109,0
-112.350279,37.039348,0
-113.122663,37.863238,0
-112.191153,37.366977,0
-109.463673,40.780845,0
-111.459747,38.042122,0
-111.459747,38.042122,1
-109.701023,40.776125,0
-111.52336,39.297946,0
-111.412761,39.844226,0
-113.234625,38.559651,0
-111.810312,40.802557,0
-111.931381,39.795943,0
-111.761109,39.344507,0
-113.921011,38.313584,0
-111.789017,41.183138,0
-109.409076,37.939137,0
-112.246979,37.630885,0
-109.718873,39.194407,0
-112.876585,38.289877,0
-109.340794,40.865552,0
-109.340794,40.865552,1
-110.144311,37.945514,0
-109.644282,40.689618,0
-109.338369,40.955003,0
-111.112747,40.018898,0
-111.112747,40.018898,1
-111.055973,40.566573,0
-111.055973,40.566573,1
-111.606156,41.642407,0
-109.190837,37.485345,0
-113.835502,37.955958,0
-110.706112,40.114732,0
-113.521681,38.556894,0
-112.808198,39.830297,0
-109.065897,38.024726,0
-111.508794,38.217507,0
-111.767172,40.920781,0
-112.652245,40.502517,0
-111.630454,38.62624,1
-111.630454,38.62624,0
-111.054255,40.243504,0
-113.310931,39.367779,0
-110.827137,40.430435,0
-110.762253,40.834446,0
-110.829688,37.050959,0
-111.485843,41.870616,0
-110.774563,38.713651,0
-112.531417,40.280642,0
-111.416375,40.789012,0
-110.997808,38.580793,0
-111.39673,37.945717,0
-111.69315,38.754166,0
-109.220477,38.74984,0
-109.976219,37.58654,0
-112.013485,37.538658,0
-111.748097,38.851454,0
-109.932724,40.784758,0
-111.998252,38.634014,0
-111.115798,39.432613,0
-109.924696,37.354959,0
-113.885351,37.986989,0
-109.819122,40.689132,0
-111.527703,39.16642,0
-111.460598,38.719172,0
-111.695646,38.894686,0
-111.054951,40.610635,0
-111.054951,40.610635,1
-113.349637,38.289564,0
-110.290504,40.604832,0
-110.355371,39.704713,0
-110.355371,39.704713,1
-112.762987,37.712911,0
-112.762987,37.712911,1
-111.349184,40.60746,0
-110.287413,40.919365,0
-109.563831,38.491251,0
-111.816471,39.431013,0
-113.291654,38.291477,0
-109.812287,40.83085,0
-112.604933,40.48221,0
-111.119083,37.814596,0
-109.176493,40.737546,0
-111.455441,37.402931,0
-112.700127,37.75222,0
-109.440021,39.246648,0
-109.076101,38.378033,0
-109.446133,37.690349,0
-109.134759,39.507396,0
-110.883942,40.292749,0
-110.765136,39.209444,0
-111.559347,37.409475,0
-111.289804,40.244365,0
-111.289804,40.244365,1
-112.851365,37.348367,0
-113.885871,38.906415,0
-112.297032,37.4444,0
-113.624123,38.376216,0
-111.28548,38.040185,0
-111.046856,40.747078,0
-111.641455,40.615264,0
-111.640361,38.894788,0
-111.354252,40.699223,0
-110.780726,37.051012,0
-111.722015,38.596243,0
-111.174364,40.252143,0
-112.242636,38.641911,0
-110.046963,40.738502,0
-111.972677,38.714718,0
-109.701367,37.673228,0
-112.886671,38.388073,0
-113.981791,37.378447,0
-111.239429,40.697499,0
-111.239429,40.697499,1
-113.522821,38.202789,0
-112.47014,40.465634,0
-113.565699,38.056699,0
-113.138484,37.028879,0
-111.46273,38.533506,0
-111.120542,41.642284,0
-110.359299,40.020516,0
-110.577239,40.140099,0
-110.225545,38.240709,0
-111.681634,37.319436,0
-109.445193,38.745646,0
-110.119704,39.978497,0
-110.891077,39.653207,0
-113.456202,38.106271,0
-111.472309,40.066656,0
-111.30455,41.415977,0
-111.627749,37.950412,0
-113.235382,38.602442,0
-110.521807,40.920295,0
-111.516226,37.499487,0
-111.981436,39.066838,0
-110.700854,40.926699,0
-111.378837,38.957613,0
-113.508383,38.321889,0
-112.580013,40.100712,0
-112.653706,37.627985,0
-111.40315,38.17365,0
-111.40315,38.17365,1
-110.033933,37.544167,0
-109.486411,39.650874,0
-109.139876,39.467087,0
-111.001893,40.021086,0
-111.001893,40.021086,1
-113.599367,39.044545,0
-112.594726,40.644035,0
-113.327993,37.611318,0
-109.523922,40.325038,0
-111.363785,41.644826,0
-109.286435,38.430544,0
-112.738382,37.830796,0
-111.902101,37.723479,0
-113.77684,37.644901,0
-111.525004,40.243645,0
-111.456039,38.128452,0
-109.227126,38.523278,0
-110.602359,37.905737,0
-112.367412,37.763311,0
-110.415344,40.560146,0
-110.415344,40.560146,1
-109.112382,38.42907,0
-109.112382,38.42907,1
-112.036732,37.249454,0
-111.600032,41.151689,0
-111.600032,41.151689,1
-111.81546,39.618358,0
-111.465064,39.931317,0
-111.599904,41.868987,0
-111.599904,41.868987,1
-109.751418,40.779412,0
-111.409726,39.348006,0
-110.876818,40.742399,0
-110.795475,39.239933,0
-110.09284,37.535829,0
-111.411928,39.615794,0
-112.94089,38.115345,0
-111.743674,37.766385,0
-111.29253,39.251376,0
-110.092061,38.078724,0
-109.558572,38.752732,0
-111.906713,41.270951,0
-111.650961,40.380556,0
-111.467891,40.152683,0
-112.65001,37.849373,0
-110.940114,37.95263,0
-109.187218,39.74031,0
-113.890144,41.923751,0
-113.890144,41.923751,1
-109.611839,39.070313,0
-112.828755,38.388381,0
-111.471574,39.343241,0
-112.312635,37.893625,0
-109.677509,38.618771,0
-112.097242,37.010533,0
-109.581945,40.692402,0
-109.581945,40.692402,1
-111.358546,41.733367,0
-111.358546,41.733367,1
-112.554842,38.661602,0
-112.267594,38.754575,0
-109.800913,39.550645,0
-111.954137,37.359591,0
-110.29331,38.244153,0
-112.880301,39.772418,0
-111.481046,41.59691,0
-111.003934,38.173442,0
-110.775455,38.175334,0
-111.514001,38.71541,0
-111.514001,38.71541,1
-112.232764,37.780982,0
-110.240974,39.708028,0
-112.2931,38.646444,0
-112.2931,38.646444,1
-112.471178,37.492226,0
-112.099874,38.805082,0
-110.591563,40.918901,0
-111.693121,37.587673,0
-110.649215,40.608934,0
-113.967754,37.614212,0
-111.457459,38.079542,0
-109.372916,39.20465,0
-112.092451,38.350514,0
-112.092451,38.350514,1
-110.940333,40.693962,0
-112.353845,37.536407,0
-110.471348,40.203945,0
-111.297933,40.384318,0
-111.297933,40.384318,1
-111.774123,41.326986,0
-111.401964,38.899596,0
-113.867092,38.411618,0
-111.344088,37.681148,0
-109.702223,37.493789,0
-111.35349,39.393945,0
-113.890936,38.469305,0
-113.999978,37.459784,0
-114.019375,41.247267,0
-110.467213,40.069782,0
-111.623585,40.317732,0
-112.222001,39.344995,0
-112.190677,37.900458,0
-109.471851,37.760441,0
-109.396749,40.687546,0
-113.326401,37.516829,0
-113.259797,37.481873,0
-111.003062,37.674057,0
-111.168385,38.088314,0
-110.047926,40.82785,0
-112.154291,37.007728,0
-111.686573,41.996872,0
-112.225192,39.432569,0
-112.757206,39.872797,0
-110.653957,39.119187,0
-111.919262,38.08129,0
-111.062106,40.788366,0
-111.062106,40.788366,1
-112.94854,40.678523,0
-113.81567,37.149929,0
-112.35217,37.441144,0
-111.225224,40.267567,0
-112.85702,37.476139,0
-110.658118,38.943999,0
-112.417579,37.446686,0
-112.54672,38.349833,0
-112.134624,37.588228,0
-111.410611,40.424673,0
-114.012215,38.358918,0
-111.601979,41.73665,0
-110.287366,40.787082,0
-111.010644,39.979896,0
-111.910102,37.630561,0
-111.54442,41.640268,0
-111.54442,41.640268,1
-110.483579,38.896682,0
-112.715055,38.161908,0
-111.462517,39.027715,0
-109.163104,38.395631,0
-111.175311,40.064296,0
-111.175311,40.064296,1
-113.542071,38.846694,0
-109.604418,39.649403,0
-111.498337,41.994888,0
-111.498337,41.994888,1
-112.09109,40.44001,0
-110.388002,40.540576,0
-110.388002,40.540576,1
-111.056109,40.113094,0
-111.056109,40.113094,1
-113.521847,38.464239,0
-113.587506,41.793008,0
-113.592326,38.638064,0
-109.392953,39.490735,0
-110.567193,40.993653,0
-110.567193,40.993653,1
-111.66164,41.329171,0
-111.578176,38.942695,0
-112.289296,40.010618,0
-109.164956,38.65861,0
-111.622543,37.58807,0
-110.119506,39.883333,0
-111.629823,38.035641,0
-111.629823,38.035641,1
-109.756297,39.128855,0
-112.465265,38.27746,0
-109.339533,40.823121,0
-109.339533,40.823121,1
-113.406812,41.846552,0
-112.137311,37.182081,0
-109.741885,39.539241,0
-111.964124,41.641653,0
-112.116828,40.334905,0
-109.699071,40.823034,0
-112.830263,38.477468,0
-111.167837,37.587911,0
-112.761738,37.666457,0
-112.071468,37.264674,0
-110.251643,39.34374,0
-109.578282,37.940733,0
-112.80509,37.348999,0
-112.706791,37.612318,1
-112.706791,37.612318,0
-111.79245,37.991574,0
-111.79245,37.991574,1
-109.756627,40.735705,0
-112.493188,38.570803,0
-113.895183,37.64539,0
-112.974077,37.484577,0
-110.890256,40.644317,0
-110.890256,40.644317,1
-109.800781,38.579147,0
-111.213729,40.676577,0
-111.213729,40.676577,1
-113.878626,40.075187,0
-112.183671,40.286293,0
-112.690388,37.347171,0
-112.164864,39.470525,0
-110.159877,39.633545,0
-111.985995,37.697052,0
-113.935271,37.367524,0
-110.120926,37.833892,0
-111.795323,41.221499,0
-111.307397,40.333244,0
-111.307397,40.333244,1
-110.292299,40.651135,0
-111.242938,40.380137,0
-111.242938,40.380137,1
-112.032726,38.531269,0
-111.530972,40.746555,0
-109.302926,39.73964,0
-110.524949,40.832487,0
-113.925538,41.980437,0
-113.651316,37.329225,0
-111.06406,40.385044,0
-111.638227,39.168748,0
-112.211126,39.115399,0
-111.723059,39.952089,0
-111.723059,39.952089,1
-113.826277,41.740515,0
-109.198815,39.421668,0
-111.308496,41.141452,0
-111.308496,41.141452,1
-113.112376,38.515711,0
-109.178819,38.158404,0
-109.576796,39.501132,0
-109.318901,39.382293,0
-113.875165,37.151705,0
-112.760079,39.965836,0
-111.288011,40.066123,0
-111.534215,40.332995,0
-112.559211,37.820384,0
-113.81409,39.938435,0
-111.340712,39.429276,0
-113.540061,37.416419,0
-109.406683,38.12321,0
-113.436178,37.477798,0
-111.234351,40.341658,0
-111.234351,40.341658,1
-109.93774,37.2991,0
-112.147294,38.488094,0
-113.327209,39.418205,0
-113.453386,38.15112,0
-110.579746,39.667191,0
-111.58813,40.065445,0
-111.294099,39.524042,0
-113.876807,37.281655,0
-113.788177,41.499826,0
-112.208706,38.934109,0
-114.019087,39.80456,0
-111.981201,39.024848,0
-111.738802,37.629514,0
-112.878057,37.7556,0
-112.2575,39.582151,0
-109.486954,39.738247,0
-111.516429,37.859089,0
-111.917478,39.300451,0
-113.677099,38.010306,0
-109.486765,38.554885,0
-113.879789,37.194083,0
-111.294666,39.796318,0
-111.294666,39.796318,1
-111.911493,37.990231,0
-109.881483,40.651603,0
-109.95742,39.20673,0
-111.509814,39.209106,0
-109.277129,38.747306,0
-113.294284,38.56177,0
-112.932773,37.753983,0
-114.000538,37.82518,0
-112.399902,39.925774,0
-110.709703,40.15879,0
-110.58674,40.790638,0
-111.340888,37.906329,0
-111.971101,38.034894,0
-112.695299,37.126565,0
-109.466964,37.533704,0
-111.768075,40.789866,0
-111.240459,41.417204,0
-109.871014,37.58578,0
-110.472692,39.83737,0
-112.191805,37.495409,0
-112.248684,37.991068,0
-112.248684,37.991068,1
-110.253093,37.757397,0
-112.887857,38.112737,0
-109.22674,38.569731,0
-111.230498,40.291934,0
-111.230498,40.291934,1
-112.880271,38.02815,0
-111.235223,40.112034,0
-112.356613,40.419093,0
-111.57744,38.215709,0
-110.763681,40.880807,0
-110.763681,40.880807,1
-112.179966,40.331222,0
-110.347689,40.696323,0
-111.222561,39.795388,0
-111.222561,39.795388,1
-113.373859,41.873438,0
-109.636718,37.806567,0
-111.692246,39.030865,0
-110.664662,37.044327,0
-109.459244,40.958869,0
-109.847043,39.616388,0
-111.67981,37.360927,0
-112.486866,38.301361,0
-112.486866,38.301361,1
-112.8026,37.2644,0
-113.744982,38.276818,0
-110.531248,40.430191,0
-113.077606,40.946626,0
-111.516047,40.757413,0
-112.829967,38.519128,0
-110.765147,39.750596,0
-111.690789,37.627332,0
-109.814619,39.133433,0
-111.745443,40.718171,0
-111.000969,40.740117,0
-111.000969,40.740117,1
-112.899146,37.377543,0
-111.110208,38.222583,0
-109.70736,39.653947,0
-111.706453,40.781213,0
-111.978412,37.787062,0
-109.579709,40.734772,0
-111.479343,41.285314,0
-111.479343,41.285314,1
-111.965781,41.597233,0
-113.003175,40.451324,0
-111.724366,41.370576,0
-111.724366,41.370576,1
-110.803142,39.771739,0
-109.12819,39.782979,0
-109.66416,39.29648,0
-111.722194,41.19465,0
-111.269776,39.823349,0
-111.269776,39.823349,1
-110.645327,40.737614,0
-111.948186,41.44978,0
-110.442567,39.676356,0
-110.442567,39.676356,1
-109.646784,40.103977,0
-113.526799,38.508757,0
-109.726582,39.564755,0
-111.306094,40.159314,0
-109.993521,40.691789,0
-111.830576,41.191673,0
-112.612815,41.680559,0
-111.645681,39.883058,0
-111.725776,41.821988,0
-109.575187,40.824335,0
-112.855902,37.081693,0
-112.321682,38.752993,0
-110.038405,37.268864,0
-109.297627,38.198854,0
-110.065818,37.37856,0
-109.326778,38.795468,0
-110.769764,40.650357,0
-109.282888,38.478407,0
-109.282888,38.478407,1
-113.315022,38.362255,0
-110.254671,38.220676,0
-110.530832,40.697262,0
-111.395861,38.220562,0
-109.16441,40.957564,0
-112.307366,38.444172,0
-112.16188,40.017066,0
-111.718409,41.594158,0
-111.639299,38.939963,0
-112.102721,39.07096,0
-111.852592,37.900075,0
-109.389464,38.527025,0
-109.377506,39.244161,0
-111.673487,40.726995,0
-109.936541,37.631064,0
-111.922294,38.575073,0
-111.719,41.28447,0
-112.080942,38.030182,0
-112.080942,38.030182,1
-112.140438,37.902534,0
-112.140438,37.902534,1
-113.971359,38.181209,0
-110.592155,39.88543,0
-111.063779,40.471315,0
-111.229094,38.216132,0
-110.053988,40.788773,0
-109.916422,37.853634,0
-110.46936,40.156647,0
-109.504035,38.204895,0
-109.899545,39.249575,0
-111.40242,41.629277,0
-111.40242,41.629277,1
-113.945464,37.690401,0
-112.320554,38.84311,0
-113.367746,39.271889,0
-111.004262,40.063473,0
-111.004262,40.063473,1
-113.328214,39.50397,0
-109.862759,40.823536,0
-111.705606,40.56133,0
-112.749401,39.908755,0
-111.180696,40.610594,0
-112.272191,38.582224,0
-113.426726,37.427344,0
-113.426726,37.427344,1
-109.692754,37.805446,0
-112.599628,38.16151,0
-109.421579,39.647544,0
-112.810453,37.391549,0
-110.479423,39.662761,0
-111.848568,37.94358,0
-109.104956,38.613451,0
-109.40045,37.985457,0
-112.57917,39.916254,0
-110.943769,39.710641,0
-109.060429,40.185301,0
-109.962825,39.030293,0
-111.512951,38.759737,0
-111.512951,38.759737,1
-111.001239,37.994852,0
-111.658139,41.914457,0
-111.722006,37.661132,0
-110.89305,38.127527,0
-111.286265,38.986165,0
-110.000635,39.145811,0
-110.6322,39.686252,0
-109.961598,39.648508,0
-109.584336,40.504265,0
-112.283372,39.340358,0
-110.038543,37.720125,0
-109.519836,40.872262,0
-112.303277,37.577225,0
-111.683417,37.948731,0
-113.95242,37.466631,0
-111.582982,40.019545,0
-111.568158,37.63168,0
-110.890228,39.933243,0
-110.890228,39.933243,1
-111.779233,41.690107,0
-111.960803,39.093108,0
-111.095848,39.328729,0
-109.335984,38.346286,0
-111.059231,39.706036,0
-111.059231,39.706036,1
-113.650553,38.73,0
-111.802858,39.459978,0
-111.648319,40.421991,0
-111.648319,40.421991,1
-112.248009,37.933091,0
-112.248009,37.933091,1
-111.296407,40.744602,0
-109.839513,39.345089,0
-113.327523,37.564093,0
-112.026093,41.731819,0
-111.583156,39.83632,0
-111.002319,40.701359,0
-113.227987,37.089359,0
-111.467271,38.756081,0
-111.17761,38.264717,0
-114.009948,41.125912,0
-110.770132,37.945106,0
-111.058342,39.528624,0
-111.058342,39.528624,1
-111.756802,41.745169,0
-111.977458,38.530791,0
-111.977458,38.530791,1
-111.114645,40.292585,0
-112.01441,37.093041,0
-112.018186,37.129178,0
-113.603144,37.379082,0
-111.693758,37.72219,0
-111.450458,37.812872,0
-111.173508,39.61368,0
-112.506436,37.822879,0
-112.272569,38.931077,0
-112.410316,40.016153,0
-112.862595,37.300422,0
-113.861086,38.324656,0
-112.929994,37.614746,0
-112.158419,39.382129,0
-112.824361,38.020332,0
-112.021088,41.637539,0
-111.711285,40.510911,0
-111.711285,40.510911,1
-110.885939,37.899994,0
-109.803305,37.852524,0
-110.716508,37.861594,0
-111.288492,37.724794,0
-112.880691,37.978715,0
-109.069715,38.457133,0
-112.687742,41.861125,0
-109.488654,39.337087,0
-114.018999,38.542237,0
-112.490109,41.360594,0
-109.704892,40.061482,0
-111.407699,39.484853,0
-112.88906,38.163222,0
-111.861303,38.081613,0
-112.57988,37.170877,0
-109.783498,39.253451,0
-109.783498,39.253451,1
-111.465252,39.16627,0
-111.465252,39.16627,1
-112.492141,41.508809,0
-110.764721,39.657709,0
-111.445524,37.28072,0
-111.421153,40.300331,0
-111.421153,40.300331,1
-112.21972,39.383704,0
-113.9114,38.276209,0
-110.423699,39.121162,0
-109.483339,38.100595,0
-109.23799,40.462086,0
-110.349571,40.968396,0
-110.349571,40.968396,1
-112.060171,37.129105,0
-109.49265,39.287995,0
-109.128633,37.577029,0
-112.03318,38.846535,0
-112.534943,37.851799,0
-111.748084,38.756756,0
-110.69172,37.966094,0
-110.741172,39.684169,0
-109.200503,40.799325,0
-113.288644,41.850424,0
-112.496661,39.994921,0
-110.775415,38.086831,0
-113.591187,37.24544,0
-113.74689,38.630663,0
-111.468262,39.881337,0
-110.775675,38.806606,0
-110.188588,39.70772,0
-111.51443,38.894908,0
-109.42785,39.561242,0
-110.150826,37.45204,0
-111.868126,40.812311,0
-109.83417,39.660791,0
-111.676781,37.906616,0
-110.944515,40.654411,0
-113.02452,37.025865,0
-109.785415,40.483014,0
-109.305198,37.576506,0
-111.630784,41.994707,0
-112.472307,37.350796,0
-112.214032,38.754693,0
-112.659788,38.482291,0
-112.320768,38.299649,0
-111.982293,38.665917,0
-111.982293,38.665917,1
-111.588157,41.544191,0
-111.588157,41.544191,1
-113.519998,37.499874,0
-109.436774,39.20469,0
-111.787548,37.317302,0
-109.926203,37.491979,0
-112.126683,37.496395,0
-109.927509,37.400474,0
-109.616499,39.161984,0
-112.078744,37.901333,0
-109.28819,39.400636,0
-111.123399,39.974671,0
-111.123399,39.974671,1
-110.969546,40.667686,0
-112.29497,37.783292,0
-112.969093,37.216235,0
-111.773411,38.062431,0
-111.773411,38.062431,1
-110.126776,39.702716,0
-109.700348,40.647852,0
-109.700348,40.647852,1
-109.612347,39.333412,0
-110.386941,37.004039,0
-111.699272,39.610706,0
-111.699272,39.610706,1
-109.267424,39.28713,0
-112.55505,38.701654,0
-109.636366,37.982849,0
-111.650387,40.834446,1
