"PLOT","presAbs","lon","lat"
84170,0,-111.348724,38.940427
84177,0,-113.880229,37.324318
84181,0,-111.237282,40.923295
84182,0,-110.596978,39.70841
84182,1,-110.596978,39.70841
84183,0,-112.635849,37.308597
84184,0,-111.525717,39.751708
84186,0,-113.530458,37.577666
84189,0,-111.843019,41.463029
84189,1,-111.843019,41.463029
84190,0,-113.947121,37.599499
84191,0,-113.541835,37.288648
84192,0,-109.368145,39.832874
84195,0,-112.533765,37.372697
84196,0,-109.3462,40.644824
84198,0,-113.9213,39.715511
84201,0,-111.522435,40.067566
84205,0,-111.948953,38.155156
84206,0,-110.876356,40.687623
84209,0,-109.353035,37.714581
84210,0,-111.40166,37.448554
84213,0,-113.757739,38.069524
84213,1,-113.757739,38.069524
84215,0,-111.357058,41.55072
84215,1,-111.357058,41.55072
84216,0,-112.421057,38.441252
84218,0,-110.469594,39.933333
84219,0,-109.697804,37.717659
84220,0,-113.436554,37.287921
84221,0,-109.408205,40.644177
84222,0,-113.694441,41.47336
84229,0,-113.730418,38.012021
84230,0,-109.64644,37.580784
84233,0,-112.487184,38.253707
84233,1,-112.487184,38.253707
84235,0,-110.406134,40.832679
84238,0,-111.239956,40.650194
84238,1,-111.239956,40.650194
84242,0,-111.507368,37.361735
84253,0,-113.905533,37.539093
84255,0,-110.767253,40.925001
84255,1,-110.767253,40.925001
84257,0,-109.599813,40.850755
84259,0,-110.778835,38.133329
84261,0,-112.707744,37.799656
84262,0,-112.052966,37.70102
84263,0,-111.482161,41.774516
84263,1,-111.482161,41.774516
84264,0,-113.29651,38.374003
84270,0,-110.20957,38.032822
84273,0,-109.229066,40.59416
84274,0,-111.416896,41.149038
84278,0,-111.527564,39.655936
84280,0,-111.641358,39.975445
84287,0,-112.523366,37.310347
84290,0,-111.662364,41.09688
84290,1,-111.662364,41.09688
84296,0,-111.794774,37.857158
84297,0,-111.91011,37.040187
84298,0,-109.789218,39.025686
84302,0,-111.252814,39.363678
84302,1,-111.252814,39.363678
84307,0,-111.47209,40.115505
84308,0,-112.496806,38.657737
84310,0,-114.008044,37.42078
84312,0,-111.343707,39.03151
84313,0,-109.050157,40.589131
84315,0,-113.177616,38.604207
84318,0,-114.039525,38.042396
84319,0,-111.174,39.441323
84319,1,-111.174,39.441323
84322,0,-111.473893,40.833059
84322,1,-111.473893,40.833059
84323,0,-110.936795,40.474809
84323,1,-110.936795,40.474809
84327,0,-113.482206,37.24687
84329,0,-111.836203,41.280492
84331,0,-111.64675,39.702584
84335,0,-110.532085,39.929834
84337,0,-109.153609,38.053997
84338,0,-111.640148,39.843768
84340,0,-109.751141,37.809354
84341,0,-109.520929,37.717373
84342,0,-110.354001,40.292299
84344,0,-112.24358,37.399716
84345,0,-112.244691,37.355878
84346,0,-110.766766,40.116614
84351,0,-113.177096,38.3312
84353,0,-109.465248,37.937347
84355,0,-109.274906,38.658337
84360,0,-110.229253,40.56296
84365,0,-109.084982,39.025454
84366,0,-111.678656,39.452278
84367,0,-110.574842,40.977274
84367,1,-110.574842,40.977274
84368,0,-111.454716,38.5836
84369,0,-111.300118,40.835498
84369,1,-111.300118,40.835498
84370,0,-111.34914,39.74671
84375,0,-113.703913,38.726228
84376,0,-111.456086,37.541534
84377,0,-110.890317,40.670493
84385,0,-111.057109,40.199971
84385,1,-111.057109,40.199971
84387,0,-112.04967,39.794844
84388,0,-111.558896,38.041671
84390,0,-111.821683,39.565449
84398,0,-112.331692,41.950581
84399,0,-111.184256,40.5672
84402,0,-109.66282,39.608596
84404,0,-109.894979,39.155844
84408,0,-112.805255,37.215989
84410,0,-112.388382,38.762027
84413,0,-109.720771,40.847046
84413,1,-109.720771,40.847046
84414,0,-111.577882,39.615117
84418,0,-112.298648,37.178299
84419,0,-111.681512,37.858676
84420,0,-110.149298,37.720245
84424,0,-112.110349,37.780984
84425,0,-113.436895,37.608597
84426,0,-110.103442,37.623335
84427,0,-111.575899,39.074023
84427,1,-111.575899,39.074023
84430,0,-112.060237,39.975387
84436,0,-109.596827,38.181477
84441,0,-109.180522,40.23536
84442,0,-110.112765,40.649874
84446,0,-111.415069,39.972598
84449,0,-111.760748,39.296522
84452,0,-113.403464,37.500207
84453,0,-109.400671,40.95442
84457,0,-110.652279,40.022917
84459,0,-112.480999,38.162299
84460,0,-111.228647,37.407701
84464,0,-112.456312,39.881877
84465,0,-109.293621,38.074425
84466,0,-112.530699,37.40236
84470,0,-111.724096,41.503246
84472,0,-111.653927,37.659653
84473,0,-109.867611,37.764343
84476,0,-110.760999,40.695938
84482,0,-111.27215,40.760511
84484,0,-110.825476,39.838126
84486,0,-110.435808,40.993809
84488,0,-111.980905,39.253718
84491,0,-112.290536,37.365959
84492,0,-111.362216,41.593682
84492,1,-111.362216,41.593682
84494,0,-112.108888,39.704378
84496,0,-112.035941,38.349522
84496,1,-112.035941,38.349522
84497,0,-111.125311,40.653473
84505,0,-113.289953,41.981787
84510,0,-113.244603,38.356115
84511,0,-111.577119,38.980632
84512,0,-111.989721,39.747087
84514,0,-111.750224,38.486959
84514,1,-111.750224,38.486959
84515,0,-110.836969,39.923435
84521,0,-110.764494,40.425189
84526,0,-110.532624,40.648894
84527,0,-112.314803,38.349809
84534,0,-113.740141,38.142566
84538,0,-111.105908,40.383257
84538,1,-111.105908,40.383257
84542,0,-111.236388,39.706202
84542,1,-111.236388,39.706202
84543,0,-113.493386,37.607132
84544,0,-111.952644,37.048004
84547,0,-112.465712,37.399881
84552,0,-111.536731,41.191525
84552,1,-111.536731,41.191525
84559,0,-111.174592,39.840972
84561,0,-112.470765,37.17279
84564,0,-111.783098,41.593518
84566,0,-111.748376,38.896021
84567,0,-113.426232,39.189686
84568,0,-111.413159,40.109321
84570,0,-111.867111,39.343624
84573,0,-112.684765,37.906484
84576,0,-109.115134,40.410761
84578,0,-111.457376,38.491725
84578,1,-111.457376,38.491725
84581,0,-112.578165,38.274254
84585,0,-111.651057,40.338831
84593,0,-111.929912,40.246939
84595,0,-113.61043,37.569493
84596,0,-113.478937,37.293207
84598,0,-109.842212,39.203503
84601,0,-111.800148,38.58003
84607,0,-110.938508,40.114832
84614,0,-109.222699,38.615898
84616,0,-109.549521,39.42732
84621,0,-111.339689,38.716676
84622,0,-112.088475,38.302875
84624,0,-112.66098,38.658045
84626,0,-109.812249,40.78563
84628,0,-112.749871,37.531807
84628,1,-112.749871,37.531807
84629,0,-112.980032,37.575161
84629,1,-112.980032,37.575161
84632,0,-110.591138,40.472722
84638,0,-114.02428,39.713402
84639,0,-112.334056,38.936495
84640,0,-111.532103,39.841162
84654,0,-112.589467,40.41369
84654,1,-112.589467,40.41369
84658,0,-111.291299,39.843378
84659,0,-111.893765,41.188424
84660,0,-111.233496,40.423339
84660,1,-111.233496,40.423339
84663,0,-110.885011,37.944362
84665,0,-112.057764,37.084809
84670,0,-112.955123,40.525634
84671,0,-111.623493,41.667785
84674,0,-111.449885,37.455621
84675,0,-111.427563,41.105016
84681,0,-110.228116,40.91835
84686,0,-111.240201,41.104171
84686,1,-111.240201,41.104171
84688,0,-112.072201,37.952464
84700,0,-112.527993,37.492364
84708,0,-109.159607,38.879424
84709,0,-113.107925,37.980599
84713,0,-113.810433,37.061485
84717,0,-112.578509,37.398595
84719,0,-109.811922,37.809709
84720,0,-113.949012,37.645694
84722,0,-109.886132,40.687307
84724,0,-109.116711,38.38394
84726,0,-111.458834,38.352287
84727,0,-110.299999,40.540558
84727,1,-110.299999,40.540558
84728,0,-113.801722,38.841103
84729,0,-111.185986,40.299692
84729,1,-111.185986,40.299692
84730,0,-112.802614,37.172319
84742,0,-110.045889,37.452523
84745,0,-109.339259,38.435027
84749,0,-112.096982,38.190447
84750,0,-110.31744,40.994597
84750,1,-110.31744,40.994597
84752,0,-109.709443,40.466894
84754,0,-113.809463,41.508887
84756,0,-112.089099,38.216426
84757,0,-112.529293,37.350828
84759,0,-110.491324,40.619823
84764,0,-109.244817,37.441742
84765,0,-110.888902,40.152491
84766,0,-110.830624,40.02356
84767,0,-112.195202,39.98616
84771,0,-110.884044,40.067695
84771,1,-110.884044,40.067695
84772,0,-111.57779,39.749871
84772,1,-111.57779,39.749871
84773,0,-111.891076,41.095803
84774,0,-112.152551,38.803787
84777,0,-112.47486,37.671009
84780,0,-111.987969,39.83451
84781,0,-112.922584,37.576518
84781,1,-112.922584,37.576518
84787,0,-109.334302,38.613231
84788,0,-109.339375,39.405181
84794,0,-109.703955,37.734676
84795,0,-113.983746,41.516377
84796,0,-109.278963,38.566276
84796,1,-109.278963,38.566276
84797,0,-109.421407,39.786896
84806,0,-112.871255,37.665756
84809,0,-109.294291,40.458165
84820,0,-112.531436,37.895583
84821,0,-109.695527,37.766316
84826,0,-110.061015,40.513548
84828,0,-111.75329,38.580958
84831,0,-109.608904,39.473639
84833,0,-111.23169,39.844262
84833,1,-111.23169,39.844262
84835,0,-111.617138,37.363759
84836,0,-109.696,37.855318
84839,0,-109.341403,38.249595
84842,0,-110.928384,39.771637
84843,0,-111.230059,39.347625
84846,0,-110.304828,39.477725
84846,1,-110.304828,39.477725
84849,0,-109.126189,39.825497
84850,0,-112.383711,39.992957
84851,0,-113.929345,39.761567
84852,0,-113.954812,37.912909
84855,0,-111.966571,37.990446
84857,0,-113.56343,38.106305
84858,0,-113.975663,41.659735
84859,0,-109.549229,39.246589
84864,0,-113.519302,38.419047
84866,0,-113.455199,39.770685
84867,0,-113.823407,41.607328
84869,0,-112.035622,38.669445
84881,0,-111.47947,41.418757
84881,1,-111.47947,41.418757
84890,0,-112.407154,37.309657
84891,0,-109.161242,38.615446
84894,0,-111.352921,40.021173
84902,0,-111.155986,40.764889
84904,0,-111.114781,40.877908
84908,0,-113.109834,39.961026
84910,0,-111.737055,37.856043
84916,0,-109.992673,40.830591
84917,0,-111.87246,39.300089
84918,0,-112.308939,37.766665
84919,0,-113.445451,37.510629
84927,0,-110.885334,39.748636
84929,0,-109.356967,37.572364
84930,0,-109.112993,38.149749
84931,0,-112.482211,38.209015
84932,0,-112.574692,38.688749
84933,0,-112.544054,38.256263
84936,0,-109.120717,38.91055
84939,1,-111.113702,39.798247
84939,0,-111.113702,39.798247
84940,0,-111.563904,37.585089
84943,0,-112.051396,38.638407
84949,0,-112.832351,38.43024
84950,0,-110.940235,39.891873
84952,0,-109.099394,38.654808
84956,0,-109.250629,39.55919
84959,0,-112.051067,39.655841
84964,0,-113.218697,38.279149
84970,0,-113.536859,37.382089
84972,0,-110.58952,39.934365
84975,0,-111.19889,39.818614
84975,1,-111.19889,39.818614
84977,0,-111.984874,39.295211
84980,0,-112.520823,37.129631
84984,0,-109.714371,39.610615
84986,0,-111.599199,41.105409
84992,0,-111.543142,41.736028
84992,1,-111.543142,41.736028
84995,0,-112.300933,38.03387
84999,0,-112.317903,38.618298
85000,0,-112.477243,37.530534
85001,0,-111.687245,38.939392
85003,0,-110.972286,40.179666
85012,0,-113.767793,37.989682
85013,0,-112.020426,41.592462
85016,0,-111.153892,39.819114
85016,1,-111.153892,39.819114
85018,0,-109.752919,37.716809
85020,0,-111.2381,40.197915
85020,1,-111.2381,40.197915
85022,0,-112.231789,40.425298
85022,1,-112.231789,40.425298
85025,0,-112.930665,39.780016
85026,0,-111.699631,39.436657
85027,0,-110.26244,37.500938
85030,0,-109.194724,39.642748
85036,0,-111.236364,41.017399
85036,1,-111.236364,41.017399
85038,0,-110.237933,40.604227
85038,1,-110.237933,40.604227
85039,0,-111.479989,41.553131
85042,0,-111.175012,40.651953
85051,0,-111.626265,38.221928
85052,0,-111.520876,38.627333
85052,1,-111.520876,38.627333
85053,0,-111.722255,41.324865
85054,0,-111.292431,38.492838
85056,0,-111.057609,37.271485
85057,0,-112.371593,38.345595
85060,0,-112.304495,37.811614
85065,0,-111.235943,41.49897
85066,0,-109.984923,37.493725
85069,0,-110.607545,37.044203
85073,0,-110.228516,40.78737
85075,0,-113.677377,38.055238
85077,0,-111.449979,37.99191
85082,0,-111.171574,39.979379
85084,0,-110.950484,40.373909
85084,1,-110.950484,40.373909
85088,0,-110.225786,40.651659
85091,0,-110.31899,37.40981
85093,0,-110.191801,39.298215
85096,0,-112.32965,39.61476
85104,0,-109.5492,39.203699
85105,0,-112.096335,39.119154
85106,0,-110.827983,39.214903
85111,0,-112.471108,37.093771
85114,0,-111.476735,40.925514
85115,0,-109.920938,40.933937
85118,0,-110.067348,39.616328
85128,0,-111.531275,39.707691
85137,0,-111.958444,41.553987
85146,0,-109.526902,37.85442
85147,0,-112.082781,38.169167
85150,0,-109.282561,38.61706
85151,0,-113.819386,37.237115
85152,0,-110.088614,37.715711
85153,0,-109.067118,39.82132
85156,0,-109.204809,39.243022
85160,0,-110.709837,38.085143
85164,0,-112.692989,37.442267
85164,1,-112.692989,37.442267
85167,0,-109.234696,40.823078
85168,0,-113.828401,37.423978
85176,0,-109.367086,39.518727
85180,0,-109.394989,38.74457
85181,0,-110.595867,38.893128
85183,0,-109.639152,40.872606
85185,0,-111.480035,41.81854
85186,0,-113.204047,37.433005
85189,0,-109.97339,37.987499
85190,0,-110.544019,40.018902
85191,0,-112.523577,37.171356
85193,1,-110.589604,39.971852
85194,0,-111.746542,38.6238
85194,1,-111.746542,38.6238
85196,0,-109.806447,37.495651
85198,0,-110.707173,38.808684
85205,0,-111.917408,38.752394
85206,0,-110.433166,38.125042
85209,0,-112.159589,40.436028
85210,0,-113.761896,38.820452
85211,0,-110.103853,38.24211
85217,0,-109.295045,40.730318
85217,1,-109.295045,40.730318
85219,0,-109.163501,38.567805
85222,0,-111.790938,38.596731
85224,0,-113.768115,37.514333
85226,0,-111.929136,39.385864
85227,0,-109.216927,40.86373
85232,0,-111.060454,39.30543
85233,0,-111.350965,40.521461
85238,0,-110.25967,37.581679
85239,0,-111.658155,41.690191
85240,0,-109.399074,40.826725
85240,1,-109.399074,40.826725
85246,0,-111.604373,41.957053
85246,1,-111.604373,41.957053
85250,0,-110.22992,40.694136
85254,0,-110.463695,40.9649
85257,0,-112.766924,38.158658
85263,0,-111.561236,40.317873
85264,0,-109.490056,39.511901
85271,0,-111.944174,38.641441
85273,0,-113.82751,37.333261
85275,0,-110.140721,37.681395
85276,0,-111.410689,41.822014
85276,1,-111.410689,41.822014
85277,0,-112.725998,38.527028
85282,0,-111.059041,40.695356
85283,0,-113.934776,37.285135
85289,0,-109.114964,40.369421
85290,0,-112.547616,38.480019
85291,0,-112.588569,37.44289
85292,0,-113.090068,37.482139
85293,0,-110.466025,40.874236
85297,0,-111.529799,39.883619
85298,0,-112.916066,37.212339
85299,0,-111.651933,41.277575
85304,0,-111.420542,38.517063
85305,0,-111.359368,40.152885
85308,0,-112.549935,38.393697
85312,0,-111.469344,40.611642
85312,1,-111.469344,40.611642
85313,0,-111.940858,40.290135
85317,0,-112.579068,37.083854
85319,0,-109.163862,38.520487
85319,1,-109.163862,38.520487
85323,0,-109.057508,40.32542
85330,0,-109.132235,37.758448
85331,0,-114.02209,41.291191
85334,0,-111.06035,39.978833
85335,0,-111.294932,40.560869
85340,0,-113.584312,38.46098
85341,0,-113.039846,37.614713
85341,1,-113.039846,37.614713
85345,0,-112.294265,40.380258
85348,0,-111.406534,38.982754
85349,0,-111.345408,39.162305
85355,0,-113.710024,41.878459
85356,0,-113.578018,37.574659
85359,0,-112.306133,37.489185
85360,0,-111.453343,37.861295
85362,0,-113.728543,38.092821
85368,0,-111.766157,39.926563
85373,0,-109.942074,40.600486
85373,1,-109.942074,40.600486
85374,0,-109.97412,37.717138
85376,0,-110.091309,40.500602
85380,0,-110.591531,40.611589
85385,0,-112.293435,37.218323
85392,0,-111.003992,39.52452
85394,0,-109.915873,39.547006
85401,0,-109.190038,37.616452
85402,0,-111.395594,37.544827
85412,0,-113.713275,37.557038
85420,0,-111.343409,38.172285
85422,0,-109.23858,38.115479
85423,0,-110.036456,37.678468
85426,0,-109.505914,38.434581
85430,0,-111.625826,37.678775
85436,0,-111.335399,37.361469
85442,0,-109.746533,40.650313
85444,0,-112.187076,37.76249
85448,0,-112.23654,37.136293
85449,0,-109.859891,37.948065
85454,0,-111.660211,41.868673
85457,0,-110.635518,39.272557
85458,0,-111.296337,40.296049
85458,1,-111.296337,40.296049
85462,0,-111.90685,37.765858
85462,1,-111.90685,37.765858
85468,0,-111.857173,38.031803
85468,1,-111.857173,38.031803
85469,0,-109.479813,37.798641
85471,0,-109.380265,39.334014
85476,0,-110.827281,40.516086
85476,1,-110.827281,40.516086
85479,0,-112.429136,38.29935
85489,0,-111.645421,38.14677
85491,0,-111.178324,40.332663
85497,0,-109.655936,39.501597
85501,0,-112.857474,37.033771
85503,0,-111.794622,37.012156
85504,0,-112.317933,38.077265
85507,0,-112.58506,37.493045
85508,0,-110.764063,40.065547
85509,0,-109.584956,37.626644
85510,0,-109.519867,40.822375
85511,0,-113.162325,39.824759
85512,0,-111.060344,39.801523
85512,1,-111.060344,39.801523
85513,0,-111.416828,41.331586
85513,1,-111.416828,41.331586
85519,0,-111.211851,40.762252
85521,0,-112.150413,39.023208
85521,1,-112.150413,39.023208
85524,0,-111.538693,41.369913
85524,1,-111.538693,41.369913
85526,0,-112.288482,39.285651
85527,0,-112.37873,38.61743
85529,0,-113.852083,38.052231
85530,0,-112.16187,39.156612
85533,0,-111.59737,41.372925
85535,0,-112.286987,39.92152
85545,0,-109.729714,39.069007
85546,0,-111.856749,37.678319
85547,0,-110.885028,38.848881
85550,0,-109.367044,39.605498
85553,0,-111.484036,41.911552
85555,0,-109.432549,39.607335
85556,0,-111.678003,37.410318
85558,0,-111.701761,39.8875
85558,1,-111.701761,39.8875
85560,0,-110.088365,37.899178
85566,0,-109.999431,40.737856
85570,0,-111.211938,38.878089
85574,0,-111.733947,37.356658
85576,0,-111.119637,38.402528
85580,0,-111.177585,41.017469
85580,1,-111.177585,41.017469
85581,0,-113.091506,37.438845
85583,0,-110.70172,40.566534
85583,1,-110.70172,40.566534
85593,0,-111.976543,38.618101
85594,0,-110.532138,39.340418
85595,0,-110.031122,37.189264
85598,0,-111.734568,37.808241
85601,0,-114.032704,38.184025
85603,0,-111.822943,37.696382
85605,0,-109.812741,37.893673
85606,0,-109.130865,37.712272
85609,0,-111.63423,38.982415
85612,0,-112.778588,38.480637
85614,0,-111.343658,40.82939
85619,0,-112.132141,37.354679
85620,0,-113.460229,38.236359
85622,0,-109.053775,39.06874
85623,0,-112.299116,40.468062
85628,0,-110.355527,39.657864
85629,0,-112.581752,39.965102
85639,0,-111.513125,37.54278
85642,0,-111.690939,38.983559
85643,0,-110.88031,37.965016
85648,0,-111.227535,38.127034
85653,0,-113.714025,37.421801
85655,0,-110.291744,40.560693
85657,0,-113.851228,37.62091
85660,0,-110.18533,40.556471
85662,0,-112.248325,37.586932
85664,0,-110.24544,39.660101
85667,0,-113.606618,37.297965
85669,0,-113.707424,37.244644
85671,0,-111.358475,41.327344
85671,1,-111.358475,41.327344
85673,0,-110.586289,40.016396
85674,0,-110.879741,40.567276
85674,1,-110.879741,40.567276
85675,0,-111.518794,38.985908
85678,0,-111.288777,40.422566
85681,0,-112.434975,38.619557
85683,0,-111.525003,40.475288
85686,0,-112.02884,39.951428
85687,0,-110.822336,40.066418
85689,0,-111.660382,41.194905
85694,0,-109.546834,39.472369
85696,0,-111.588846,40.696818
85696,1,-111.588846,40.696818
85699,0,-111.408903,39.931819
85704,0,-111.470914,39.977047
85705,0,-110.771523,38.988279
85707,0,-111.694436,39.476931
85708,0,-109.091326,39.50618
85709,0,-112.222518,38.88564
85713,0,-112.637352,40.104096
85715,0,-111.755615,39.613292
85716,0,-109.345873,38.211828
85717,0,-112.095464,38.841597
85718,0,-111.631118,37.767364
85725,0,-110.561235,38.823447
85732,0,-111.653241,40.786844
85734,0,-109.816094,40.874962
85734,1,-109.816094,40.874962
85735,0,-111.703096,39.526203
85739,0,-109.753329,37.944714
85741,0,-109.875805,37.494902
85748,0,-113.201881,37.340686
85750,0,-111.054454,37.90644
85760,0,-111.815395,40.564046
85761,0,-109.233081,40.232055
85763,0,-109.866004,37.99195
85768,0,-110.060899,39.794327
85773,0,-110.480494,39.074025
85775,0,-110.175736,40.692618
85776,0,-111.121231,39.839315
85780,0,-111.953456,37.285028
85783,0,-109.587796,40.418512
85785,0,-109.186423,38.53585
85787,0,-113.757659,38.685296
85789,0,-113.591054,41.888822
85792,0,-113.214596,37.74718
85794,0,-109.583764,37.577008
85798,0,-113.537334,39.052313
85799,0,-110.823817,40.696637
85801,0,-111.665263,40.794324
85801,1,-111.665263,40.794324
85808,0,-112.079334,37.853748
85816,0,-111.620887,37.812461
85817,0,-109.327849,39.236889
85818,0,-111.045605,37.770149
85823,0,-111.296153,39.662956
85823,1,-111.296153,39.662956
85828,0,-109.239508,39.927825
85830,0,-112.217292,38.854141
85831,0,-109.467289,39.489635
85832,0,-111.059578,40.158109
85836,0,-113.739729,38.185695
85839,0,-112.582682,37.261294
85840,0,-112.033505,38.218124
85842,0,-110.716677,40.65374
85842,1,-110.716677,40.65374
85851,0,-110.311382,38.127994
85864,0,-109.237316,38.024043
85865,0,-109.695538,40.69155
85866,0,-109.089347,39.375307
85870,0,-113.095873,37.526233
85870,1,-113.095873,37.526233
85872,0,-111.399764,39.031133
85873,0,-111.796215,37.225877
85874,0,-110.594537,38.989689
85878,0,-109.809933,37.758029
85879,0,-111.86842,39.477427
85880,0,-112.615926,38.487169
85881,0,-109.147802,39.375618
85882,0,-111.603516,41.911879
85882,1,-111.603516,41.911879
85883,0,-110.417976,40.108126
85884,0,-112.955721,38.83489
85885,0,-110.822666,40.562147
85886,0,-109.755192,37.854632
85887,0,-111.569805,39.254273
85891,0,-113.141475,37.391266
85896,0,-109.552675,39.28882
85897,0,-112.198227,37.338987
85899,0,-112.756057,40.011231
85900,0,-111.647387,40.924809
85901,0,-113.658578,37.472074
85902,0,-111.469751,39.4791
85904,0,-113.574636,38.373364
85907,0,-109.639268,40.511888
85912,0,-113.150626,37.524141
85913,0,-111.694917,38.710938
85914,0,-112.090232,37.251295
85918,0,-110.764613,40.517408
85921,0,-109.81341,37.632399
85924,0,-112.634259,38.68894
85932,0,-110.594736,39.304841
85933,0,-111.529483,40.106334
85938,0,-110.829964,40.886382
85938,1,-110.829964,40.886382
85941,0,-112.297264,40.421861
85942,0,-112.275814,37.004427
85943,0,-110.30715,39.921311
85944,0,-112.653986,38.118173
85945,0,-112.975847,37.712216
85946,0,-112.063379,40.472586
85947,0,-110.082924,38.256791
85949,0,-112.297674,37.994675
85952,0,-113.825834,37.512326
85953,0,-113.820521,40.123061
85954,0,-109.825378,39.472509
85959,0,-109.694462,37.894539
85960,0,-109.890728,39.661014
85962,0,-111.459807,37.725746
85963,0,-111.297155,37.81791
85964,0,-113.407015,41.661187
85969,0,-113.442328,37.696144
85970,0,-111.743074,37.679587
85973,0,-111.340902,38.132919
85973,1,-111.340902,38.132919
85974,0,-111.174138,40.968518
85974,1,-111.174138,40.968518
85976,0,-111.741735,37.950914
85976,1,-111.741735,37.950914
85978,0,-109.605513,40.935883
85979,0,-110.76291,39.973873
85982,0,-109.879335,40.557753
85984,0,-111.409385,40.563864
85988,0,-109.411628,37.804111
85990,1,-110.235436,39.622348
85990,0,-110.235436,39.622348
85991,0,-112.158725,39.06923
85992,0,-111.749529,38.356932
85995,0,-110.647067,40.247379
85996,0,-112.924822,37.931252
85998,0,-109.524745,40.730602
85998,1,-109.524745,40.730602
85999,0,-109.576069,38.344078
86005,0,-109.606642,39.428716
86006,0,-112.149558,38.892984
86010,0,-111.53104,40.427172
86015,0,-113.459297,38.327326
86018,0,-112.638432,37.257567
86019,0,-109.338208,38.389972
86021,0,-114.029811,41.109435
86022,0,-111.231676,39.209626
86025,0,-111.508893,37.317786
86027,0,-112.597976,38.210165
86029,0,-112.091445,38.394952
86033,0,-110.531113,40.607577
86033,1,-110.531113,40.607577
86035,0,-111.898949,37.312345
86036,0,-111.05662,39.342488
86038,0,-112.203774,38.661282
86043,0,-111.883765,37.292733
86048,0,-109.166724,37.596446
86050,0,-113.372968,37.476119
86054,0,-111.606101,39.87005
86061,0,-111.531337,40.15539
86062,0,-110.301532,39.393591
86067,0,-111.000681,40.876673
86068,0,-110.597314,38.935631
86070,0,-111.296079,39.70833
86071,0,-109.089896,37.481109
86072,0,-112.350279,37.039348
86076,0,-113.122663,37.863238
86078,0,-112.191153,37.366977
86081,0,-109.463673,40.780845
86087,0,-111.459747,38.042122
86087,1,-111.459747,38.042122
86088,0,-109.701023,40.776125
86090,0,-111.52336,39.297946
86091,0,-111.412761,39.844226
86092,0,-113.234625,38.559651
86095,0,-111.810312,40.802557
86096,0,-111.931381,39.795943
86106,0,-111.761109,39.344507
86108,0,-113.921011,38.313584
86116,0,-111.789017,41.183138
86118,0,-109.409076,37.939137
86120,0,-112.246979,37.630885
86126,0,-109.718873,39.194407
86132,0,-112.876585,38.289877
86136,0,-109.340794,40.865552
86136,1,-109.340794,40.865552
86137,0,-110.144311,37.945514
86140,0,-109.644282,40.689618
86142,0,-109.338369,40.955003
86143,0,-111.112747,40.018898
86143,1,-111.112747,40.018898
86145,0,-111.055973,40.566573
86145,1,-111.055973,40.566573
86147,0,-111.606156,41.642407
86157,0,-109.190837,37.485345
86161,0,-113.835502,37.955958
86171,0,-110.706112,40.114732
86173,0,-113.521681,38.556894
86175,0,-112.808198,39.830297
86177,0,-109.065897,38.024726
86183,0,-111.508794,38.217507
86186,0,-111.767172,40.920781
86188,0,-112.652245,40.502517
86189,1,-111.630454,38.62624
86189,0,-111.630454,38.62624
86191,0,-111.054255,40.243504
86195,0,-113.310931,39.367779
86196,0,-110.827137,40.430435
86200,0,-110.762253,40.834446
86207,0,-110.829688,37.050959
86208,0,-111.485843,41.870616
86210,0,-110.774563,38.713651
86214,0,-112.531417,40.280642
86216,0,-111.416375,40.789012
86220,0,-110.997808,38.580793
86221,0,-111.39673,37.945717
86223,0,-111.69315,38.754166
86226,0,-109.220477,38.74984
86229,0,-109.976219,37.58654
86232,0,-112.013485,37.538658
86235,0,-111.748097,38.851454
86239,0,-109.932724,40.784758
86240,0,-111.998252,38.634014
86241,0,-111.115798,39.432613
86245,0,-109.924696,37.354959
86249,0,-113.885351,37.986989
86252,0,-109.819122,40.689132
86260,0,-111.527703,39.16642
86261,0,-111.460598,38.719172
86266,0,-111.695646,38.894686
86271,0,-111.054951,40.610635
86271,1,-111.054951,40.610635
86273,0,-113.349637,38.289564
86275,0,-110.290504,40.604832
86277,0,-110.355371,39.704713
86277,1,-110.355371,39.704713
86284,0,-112.762987,37.712911
86284,1,-112.762987,37.712911
86289,0,-111.349184,40.60746
86290,0,-110.287413,40.919365
86291,0,-109.563831,38.491251
86292,0,-111.816471,39.431013
86293,0,-113.291654,38.291477
86294,0,-109.812287,40.83085
86299,0,-112.604933,40.48221
86300,0,-111.119083,37.814596
86304,0,-109.176493,40.737546
86306,0,-111.455441,37.402931
86307,0,-112.700127,37.75222
86311,0,-109.440021,39.246648
86313,0,-109.076101,38.378033
86314,0,-109.446133,37.690349
86315,0,-109.134759,39.507396
86317,0,-110.883942,40.292749
86318,0,-110.765136,39.209444
86320,0,-111.559347,37.409475
86322,0,-111.289804,40.244365
86322,1,-111.289804,40.244365
86323,0,-112.851365,37.348367
86328,0,-113.885871,38.906415
86329,0,-112.297032,37.4444
86330,0,-113.624123,38.376216
86332,0,-111.28548,38.040185
86336,0,-111.046856,40.747078
86340,0,-111.641455,40.615264
86346,0,-111.640361,38.894788
86347,0,-111.354252,40.699223
86348,0,-110.780726,37.051012
86352,0,-111.722015,38.596243
86355,0,-111.174364,40.252143
86358,0,-112.242636,38.641911
86367,0,-110.046963,40.738502
86369,0,-111.972677,38.714718
86371,0,-109.701367,37.673228
86373,0,-112.886671,38.388073
86376,0,-113.981791,37.378447
